,index,county,state,season,title,latitude,longitude,date,number,geohash,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,precip_type,pressure,wind_bearing,wind_speed,Class A,Class B,Class C,cluster
82,95,Richmond County,North Carolina,Fall,Report 26013: Deer hunter finds possible footprint near Ellerbe,35.0554,-79.88049,2008-10-18,26013.0,dnppqm8u98,63.34610366821289,56.22859191894531,52.54610061645508,49.02485275268555,0.8004715728759766,0.7255416107177735,rain,1010.5903930664062,19.329042434692383,11.126686096191406,0,1,0,1
83,96,Swain County,North Carolina,Winter,"Report 3338: Long trail of 13"" long human-like footprints found in deep snow and rough terrain",35.5605,-83.5214,1998-01-05,3338.0,dnkd73tdfm,46.64659881591797,37.63159942626953,31.796600341796875,36.65285110473633,0.9630673217773438,0.8653749847412109,No Precipitation,829.6596069335938,159.99951171875,7.358335494995117,0,1,0,1
84,98,Swain County,North Carolina,Winter,Report 64024: YESTERDAY motorists in Smoky Mts. observe a Bigfoot along Little Tennessee River,35.33783,-83.52992,2020-01-31,64024.0,dnk951p3gb,46.630401611328125,39.90290451049805,35.74039840698242,37.64540100097656,0.9182331085205078,0.8349166870117187,snow,958.54345703125,123.80799102783205,5.96906042098999,1,0,0,1
85,99,Wilkes County,North Carolina,Summer,Report 27908: Man recalls his 1978 close encounter with a large hair covered creature in Wilkesboro,36.31126,-81.30889,1978-08-24,27908.0,dnqntf28mt,84.44209289550781,73.41710662841797,60.95209884643555,62.41460037231445,0.7149505615234375,0.2021249961853027,No Precipitation,948.5308227539062,169.2729949951172,4.529579639434815,1,0,0,1
86,100,Wilkes County,North Carolina,Winter,"Report 67749: Deer hunter sees tree shaking, then see the large shaker, outside Wilkesboro",36.0055,-81.08335,2019-11-18,67749.0,dnqkffsgjp,47.33689880371094,41.24314498901367,38.15689849853516,38.21315002441406,0.8896280670166016,0.7849166870117188,rain,964.990234375,64.26537322998047,6.358748435974121,1,0,0,1
87,101,Yadkin County,North Carolina,Winter,"Report 13378: Menacing commotion at night, tracks in snow the next morning, out Yadkinville",36.134,-80.66,1976-12-12,13378.0,dnqts9cpvc,53.69449996948242,46.2132453918457,41.27449798583984,45.7557487487793,0.9834803009033204,0.9722499847412108,rain,981.7481079101562,179.7877960205078,5.96906042098999,0,1,0,1
88,102,Randolph County,North Carolina,Summer,Report 42580: Motorists have a possible late night sighting outside Seagrove,35.56577,-79.75537,2012-08-17,42580.0,dnr634ecth,89.12210083007812,78.87334442138672,68.78209686279297,63.43835067749024,0.6161369323730469,0.163125,No Precipitation,991.8639526367188,214.6434326171875,5.41520357131958,0,1,0,1
89,103,Polk County,North Carolina,Fall,Report 67582: Likely Sasquatch activity around farm property near Green River gamelands,35.28195,-82.39165,2011-10-04,67582.0,dnm2tnuhr2,72.72949981689453,56.82200241088867,44.28949737548828,42.12575149536133,0.611890754699707,0.0175000011920928,No Precipitation,944.2073364257812,330.7808532714844,6.231560230255127,0,1,0,1
90,104,Person County,North Carolina,Fall,Report 8804: Man has afternoon sighting and finds scat on his property near Flat River,36.31625,-79.03025,1997-11-15,8804.0,dnry9e5vmx,52.56679916381836,44.5080451965332,37.53680038452149,36.12305068969727,0.7387641143798828,0.2779583168029785,No Precipitation,988.7014770507812,280.8713684082031,8.204028129577637,1,0,0,1
91,105,Pender County,North Carolina,Spring,Report 3336: Person awakes to a 'howling' or 'wailing' sound just outside the house; he compares the sound to a recorded howl of a bigfoot,34.3924,-77.7485,1998-03-31,3336.0,dq0ewucq28,71.7728042602539,66.00530242919922,62.2327995300293,62.18405151367188,0.879855728149414,0.4431666946411133,No Precipitation,1016.2775268554688,192.18765258789065,11.10642910003662,0,1,0,1
92,106,Pasquotank County,North Carolina,Fall,"Report 3335: Deer hunter witnesses a large, gorilla like animal",36.3715,-76.29115,1982-10-01,3335.0,dq3wzvnrr7,73.36849975585938,65.88349914550781,59.50849914550781,59.5047492980957,0.8128582763671875,0.3775,No Precipitation,1017.3219604492188,357.3814392089844,11.406506538391112,1,0,0,6
93,107,Orange County,North Carolina,Spring,Report 9212: Rural residents disturbed by nighttime activity near Buffalo Creek,36.2058,-78.968,2004-05-12,9212.0,dnrvgp1604,79.70449829101562,70.86949920654297,62.8745002746582,61.94449996948242,0.7446660614013672,0.2062500190734863,rain,999.9309692382812,201.1912078857422,8.512365341186523,0,1,0,1
94,108,Onslow County,North Carolina,Fall,Report 1939: Youth's presence startles unknown animal,34.6894,-77.2914,1965-10-01,1939.0,dq1j35n07u,78.34639739990234,74.18389892578125,70.3364028930664,66.0988998413086,0.7597032928466797,0.7175833892822265,rain,1016.3510131835938,280.0943298339844,16.767057418823242,1,0,0,1
95,109,Nash County,North Carolina,Unknown,Report 26076: Woman recalls watching a bigfoot cross the road while riding with her mother near Rocky Mount,36.0089,-77.90525,1979-07-18,26076.0,dq2sg5pph1,85.76960754394531,77.89085388183594,72.089599609375,72.85836029052734,0.8529619598388671,0.5058750534057617,rain,1009.4829711914062,191.22573852539065,6.187235832214356,1,0,0,1
96,110,Mitchell County,North Carolina,Fall,Report 450: Possible vocalizations heard by campers on the Blueridge Parkway,35.8934,-81.98335,2000-09-09,450.0,dnmsnqjw1q,76.00550079345703,67.0842514038086,59.89550018310547,60.176753997802734,0.7997639465332032,0.4176250076293945,rain,920.8025512695312,130.9488983154297,6.171039581298828,0,1,0,1
97,112,Macon County,North Carolina,Fall,Report 3333: Large creature turned and stared at couple,35.2483,-83.28265,1973-10-01,3333.0,dnkb8bg2jx,64.3010025024414,61.496002197265625,60.430999755859375,61.48849868774414,0.9997386932373048,0.996208267211914,rain,908.3997192382812,320.81427001953125,4.124824047088623,1,0,0,1
98,113,Johnston County,North Carolina,Summer,Report 4676: Nighttime sighting by a man and his sister on road near Smithfield.,35.5311,-78.4048,2002-07-14,4676.0,dq24pu5ret,80.38489532470703,74.82365417480469,71.56489562988281,72.14614868164062,0.916617660522461,0.9672083282470704,rain,1007.1398315429688,87.79214477539062,6.231560230255127,1,0,0,1
99,114,Jackson County,North Carolina,Summer,Report 12333: Possible vocalization in the Blue Ridge Mountains,35.211,-83.007,2005-07-02,12333.0,dnkbr1unuw,77.53189849853516,69.49189758300781,63.221900939941406,65.19440460205078,0.8723329925537109,0.585,rain,905.9304809570312,357.27374267578125,4.395007610321045,0,1,0,1
100,116,Hoke County,North Carolina,Fall,Report 30735: Hunter in tree stand recalls startling early morning observation near Ft. Bragg,35.18083,-79.21278,1995-10-14,30735.0,dnr8jkrp0q,77.74340057373047,71.51091003417969,68.56340026855469,69.90589904785156,0.94870361328125,0.9811666870117188,rain,1001.9479370117188,178.62841796875,10.202289581298828,1,0,0,1
101,118,Macon County,North Carolina,Winter,Report 14075: Camper describes possible vocalization and rock throwing outside Franklin.,35.10486,-83.23206,2002-12-07,14075.0,dnhzdn8k8k,46.13990020751953,30.32990264892578,21.659900665283203,20.043649673461918,0.6777120208740235,0.1046249961853027,No Precipitation,894.1541137695312,302.3998107910156,5.217535972595215,0,1,0,1
102,120,Macon County,North Carolina,Summer,Report 49148: Appalachian Trail Hikers find possible tracks and hear a late night howl near Franklin,30.0326,-83.52959,2015-06-29,49148.0,djkdg5r8e6,82.11019897460938,77.16020965576172,74.10020446777344,73.68769836425781,0.8946703338623047,0.6731667327880859,rain,1014.2861328125,244.96958923339844,9.903620719909668,0,1,0,7
103,121,Madison County,North Carolina,Summer,Report 13492: Family describes incidents in Pisgah Nat. Forest ;  NC-06 Exped notes,35.892,-82.829,2005-07-05,13492.0,dnmh5jvy03,82.5404052734375,74.12164306640625,68.77040100097656,70.0154037475586,0.8771826171875,0.477791633605957,rain,971.02978515625,218.97129821777344,7.546352863311768,1,0,0,1
104,122,Madison County,North Carolina,Winter,Report 32447: Possible vocal interaction with children playing at dusk near Hot Springs,35.7695,-82.87408,2012-01-22,32447.0,dnm56psumy,51.82699966430664,43.17950439453125,38.777000427246094,40.12699890136719,0.8987313079833984,0.8713333129882812,No Precipitation,939.772216796875,137.9978790283203,8.634936332702637,0,1,0,1
105,123,Mcdowell County,North Carolina,Fall,Report 30757: Driver & passenger observe late night road crossing near Spruce Pine,35.85107,-82.05008,2009-09-30,30757.0,dnmeuykzwe,63.30379486083984,53.310054779052734,46.3838005065918,42.81380081176758,0.6912136840820312,0.1494999980926513,No Precipitation,918.6397094726562,315.3861999511719,7.592629909515381,1,0,0,1
106,124,Mcdowell County,North Carolina,Winter,Report 63252: Ongoing incidents in North Cove outside Asheville,35.6644,-81.78065,2016-12-24,63252.0,dnmfgh90hw,58.000099182128906,47.24135208129883,39.820098876953125,41.23760223388672,0.7976266479492188,0.7870417022705078,rain,980.5455932617188,216.46929931640625,4.803042411804199,1,0,0,1
107,125,Montgomery County,North Carolina,Summer,Report 15492: Road-crossing sighting by motorist on Hwy 220 north of Candor,35.30773,-79.75644,1990-06-30,15492.0,dnr2c5e4kj,95.6750030517578,84.49249267578125,73.98500061035156,63.40625,0.515225830078125,0.2280000114440918,No Precipitation,990.41796875,274.40576171875,9.574777603149414,1,0,0,1
108,126,Montgomery County,North Carolina,Summer,Report 8983: Campers have morning sighting in Uwharrie National Forest,35.4449,-80.0616,2004-06-12,8983.0,dnr1dhsct8,84.23600006103516,78.0147476196289,72.35600280761719,67.70975494384766,0.7124333953857422,0.4872500228881836,rain,993.3576049804688,33.1341667175293,7.755650043487549,1,0,0,1
109,127,Montgomery County,North Carolina,Winter,Report 27906: Unknown early morning visitor heard by a youth leader in the Uwharrie National Forest,35.31924,-80.03551,2010-12-04,27906.0,dnr0ftxvmr,43.83139801025391,37.87264633178711,32.49140167236328,27.5976505279541,0.6705477142333984,0.5677917098999024,rain,993.8085327148438,60.61589431762695,7.303728580474853,0,1,0,1
110,128,Montgomery County,North Carolina,Fall,Report 41040: Campers awakened by heavy bipedal footsteps in Uwharrie National Forest,35.43787,-80.69763,2011-10-24,41040.0,dnq9eemb8c,70.46060180664062,58.29560470581055,48.05059814453125,48.4181022644043,0.7184669494628906,0.222750015258789,No Precipitation,996.274169921875,233.24334716796875,5.502292633056641,0,1,0,1
111,129,Montgomery County,North Carolina,Spring,Report 67540: Gold panner reports rocks thrown in frequent sighting zone within Uwharrie National Forest,35.25048,-79.86721,2014-04-15,67540.0,dnr0w94kzj,68.32849884033203,63.62974548339844,45.91849899291992,61.12099838256836,0.9185189056396484,0.9442501068115234,rain,990.1277465820312,198.201171875,16.587018966674805,0,1,0,1
112,130,Montgomery County,North Carolina,Fall,Report 47026: Camper is subjected to possible intimidation behavior in the Uwharrie National Forest,35.35636,-80.01653,2014-11-08,47026.0,dnr15hmtxx,57.087501525878906,47.64875411987305,39.087501525878906,33.96125030517578,0.5969259643554687,0.1811250114440918,No Precipitation,993.3584594726562,56.97611618041992,6.703539371490479,0,1,0,1
113,131,Montgomery County,North Carolina,Summer,Report 49906: Morning hiker hears possible knocks and strange vocals in the Uwharrie National Forest,35.31331,-80.00272,2015-09-24,49906.0,dnr0gkxfcw,70.4281997680664,65.87944793701172,61.96820068359375,56.6169548034668,0.72536865234375,0.7561249542236328,rain,997.8063354492188,34.084476470947266,10.83040714263916,0,1,0,1
114,132,Montgomery County,North Carolina,Fall,Report 50074: Possible encounter scares a camper from his hammock while in the Uwharrie National Forest,35.46955,-80.08778,2015-10-25,50074.0,dnr1c91c57,77.31950378417969,65.77699279785156,58.05950164794922,56.6194953918457,0.731224594116211,0.794666748046875,No Precipitation,1002.7565307617188,207.01698303222656,5.905849456787109,0,1,0,1
115,133,Montgomery County,North Carolina,Summer,Report 65677: Road crossing sighting on Hwy 109 near Mt. Gilead and Uwharrie National Forest,35.24749,-79.97967,2020-06-18,65677.0,dnr0s08ed8,77.45539855957031,67.48040771484375,59.095401763916016,61.2179069519043,0.8159521484375,0.4544583129882812,rain,1000.62109375,181.56930541992188,5.816199779510498,1,0,0,1
116,135,Onslow County,North Carolina,Fall,Report 31303: Early morning traveler recalls roadway sighting near Holly Ridge,34.50917,-77.53445,1983-10-02,31303.0,dq0u7djnkr,78.90260314941406,70.51010131835938,64.50260162353516,63.65885543823242,0.8080661010742187,0.1588750171661377,No Precipitation,1015.4669799804688,270.3672790527344,7.466353416442871,1,0,0,1
117,136,Onslow County,North Carolina,Summer,"Report 3334: Man hits 7 foot tall, reddish-brown creature with his car, then is pursued by the creature",34.7576,-77.5873,1987-07-15,3334.0,dq0vdrqtsy,79.49299621582031,75.56674194335938,72.29299926757812,72.74674987792969,0.9117469024658204,0.4934583663940429,rain,1008.4484252929688,63.27718353271485,9.017635345458984,0,1,0,1
118,137,Onslow County,North Carolina,Summer,Report 9750: Motorist observes bipedal animal shaking a pecan tree near Camp LeJeune.,34.53784,-77.50434,1999-07-16,9750.0,dq0ukr7j9b,81.82939910888672,75.6043930053711,70.84940338134766,70.81939697265625,0.8607315063476563,0.5626250076293945,rain,1019.1403198242188,57.613616943359375,4.161060333251953,1,0,0,1
119,138,Onslow County,North Carolina,Winter,Report 24334: While training a U.S. Marine witnesses a large creature near Camp LeJuene,34.40434,-77.23759,2005-02-10,24334.0,dq15drj7c9,58.596797943115234,56.12179946899414,47.43680191040039,45.98554992675781,0.7200421905517578,0.4525416946411132,rain,1007.8875122070312,272.3509216308594,15.530644416809082,1,0,0,1
120,142,Henderson County,North Carolina,Spring,Report 3332: Motorist slams on his brakes when a 4-5' brown shaggy creature steps in front of his car near Hendersonville,35.33975,-82.443,1983-04-15,3332.0,dnm35cqufy,60.524600982666016,54.86210632324219,49.99459838867188,50.68084716796875,0.8854473876953125,0.7792082977294922,rain,934.4923706054688,212.41612243652344,12.705686569213867,1,0,0,1
121,143,Haywood County,North Carolina,Fall,Report 12640: Possible vocalization in Great Smoky Mountain National Park,35.89305,-83.26097,2005-12-02,12640.0,dnku1q5hnv,40.019901275634766,34.14739990234375,28.859899520874023,20.20115089416504,0.5758705139160156,0.3796249771118164,No Precipitation,965.7958984375,290.0626220703125,12.819396018981934,0,1,0,1
122,144,Greene County,North Carolina,Fall,Report 6960: Early morning vocalizations heard near Rainbow Creek,35.42525,-77.67995,1968-10-16,6960.0,dq2c82gpjc,78.29959869384766,70.63460540771484,66.50959777832031,65.92459869384766,0.8605416107177735,0.5517499923706055,No Precipitation,1018.9827270507812,1.7973554134368896,11.990403175354004,0,1,0,1
123,146,Davie County,North Carolina,Summer,Report 7393: Teenage boys have sighting at night near Lake Myers,35.91965,-80.6282,1977-08-15,7393.0,dnqsm6br4u,88.16090393066406,78.47090148925781,72.23089599609375,71.59339904785156,0.8115433502197266,0.3726250076293945,rain,989.261962890625,226.264892578125,4.112674236297607,1,0,0,1
124,147,Davidson County,North Carolina,Fall,Report 15520: Possible vocalizations heard periodically over the years outside Lexington,35.87885,-80.2068,1998-11-15,15520.0,dnqunge1qn,67.03340148925781,56.34215927124024,51.193397521972656,50.94964599609375,0.8462217712402343,0.5664583206176758,rain,984.0136108398438,251.56491088867188,7.908989429473877,0,1,0,1
125,148,Cumberland County,North Carolina,Summer,"Report 18680: Soldier on maneuvers finds large, human-like footprints at Fort Bragg",35.1312,-79.11128,1989-08-09,18680.0,dnpxzg2yjd,71.11219787597656,67.27594757080078,64.09219360351562,58.93595504760742,0.7506463623046875,0.7513333892822266,rain,1005.0635375976562,53.03482437133789,10.439865112304688,0,1,0,1
126,149,Carteret County,North Carolina,Spring,Report 33358: Military officer recalls possible daylight sighting while driving in the Croatan National Forest,34.79914,-77.10508,1977-05-21,33358.0,dq1jvqvz9m,77.36000061035156,71.01875305175781,65.30000305175781,63.473751068115234,0.7778856658935547,0.6001250076293946,rain,1019.7052612304688,27.11635971069336,12.642513275146484,0,1,0,1
127,150,Caldwell County,North Carolina,Fall,"Report 3331: While out trout fishing, father and son come across one big footprint in the sand",35.94585,-81.7418,1998-09-09,3331.0,dnmu7ztry0,69.67939758300781,61.08439636230469,51.8593978881836,38.633148193359375,0.4454032516479492,0.0,No Precipitation,946.47607421875,334.550048828125,9.408706665039062,0,1,0,1
